AREA,SUB AREA,AGE GROUP,SEASON,WEEK,PERCENT P&I,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,TOTAL DEATHS,PERCENT COMPLETE
State,Virginia,All,2019-20,11,6,18,67,"1,426",> 100%
State,Virginia,All,2019-20,12,5.4,5,71,"1,413",> 100%
State,Virginia,All,2019-20,13,7.7,10,103,"1,472",> 100%
State,Virginia,All,2019-20,14,7.7,4,102,"1,385",> 100%
State,Virginia,All,2019-20,15,8.5,2,121,"1,455",> 100%
State,Virginia,All,2019-20,16,8.1,2,101,"1,269",> 100%
State,Virginia,All,2019-20,17,6.7,0,41,608,48.6%
State,Washington,All,2019-20,40,4.5,1,47,"1,061",> 100%
State,Washington,All,2019-20,41,5.6,0,62,"1,113",> 100%
State,Washington,All,2019-20,42,5.4,0,59,"1,091",> 100%
State,Washington,All,2019-20,43,5,1,57,"1,164",> 100%
State,Washington,All,2019-20,44,6.1,0,69,"1,140",> 100%
State,Washington,All,2019-20,45,5.7,1,63,"1,132",> 100%
State,Washington,All,2019-20,46,5.3,2,57,"1,116",> 100%
State,Washington,All,2019-20,47,5,2,52,"1,074",> 100%
State,Washington,All,2019-20,48,5.4,3,56,"1,095",> 100%
State,Washington,All,2019-20,49,4.8,2,54,"1,169",> 100%
State,Washington,All,2019-20,50,6.9,3,76,"1,144",> 100%
State,Washington,All,2019-20,51,5.6,8,58,"1,181",> 100%
State,Washington,All,2019-20,52,5.6,7,54,"1,092",> 100%
State,Washington,All,2019-20,1,7.7,11,79,"1,164",> 100%
State,Washington,All,2019-20,2,7.2,12,78,"1,245",> 100%
State,Washington,All,2019-20,3,6.6,14,66,"1,215",> 100%
State,Washington,All,2019-20,4,6.9,6,76,"1,185",> 100%
State,Washington,All,2019-20,5,6.6,8,71,"1,194",> 100%
State,Washington,All,2019-20,6,6.4,6,70,"1,181",> 100%
State,Washington,All,2019-20,7,8.2,11,86,"1,178",> 100%
State,Washington,All,2019-20,8,6.4,6,65,"1,108",> 100%
State,Washington,All,2019-20,9,7.5,11,74,"1,133",> 100%
State,Washington,All,2019-20,10,9.5,16,97,"1,192",> 100%
State,Washington,All,2019-20,11,8.4,10,87,"1,160",> 100%
State,Washington,All,2019-20,12,11.5,16,122,"1,205",> 100%
State,Washington,All,2019-20,13,13.5,9,162,"1,266",> 100%
State,Washington,All,2019-20,14,12.4,9,148,"1,271",> 100%
State,Washington,All,2019-20,15,10,1,120,"1,211",> 100%
State,Washington,All,2019-20,16,8.6,2,64,766,74.3%
State,Washington,All,2019-20,17,3.5,0,12,339,32.9%
State,West Virginia,All,2019-20,40,5.3,0,24,451,> 100%
State,West Virginia,All,2019-20,41,6.8,0,30,442,> 100%
State,West Virginia,All,2019-20,42,5.8,0,26,450,> 100%
State,West Virginia,All,2019-20,43,8.2,0,35,426,98.7%
State,West Virginia,All,2019-20,44,6.1,0,27,446,> 100%
State,West Virginia,All,2019-20,45,6.6,0,29,439,> 100%
State,West Virginia,All,2019-20,46,6.5,0,27,414,95.9%
State,West Virginia,All,2019-20,47,5.9,1,26,460,> 100%
State,West Virginia,All,2019-20,48,7.8,0,33,424,98.3%
State,West Virginia,All,2019-20,49,5.6,0,26,466,> 100%
State,West Virginia,All,2019-20,50,7.4,1,34,475,> 100%
State,West Virginia,All,2019-20,51,6.2,1,28,465,> 100%
State,West Virginia,All,2019-20,52,8.3,1,34,420,97.3%
State,West Virginia,All,2019-20,1,9.6,2,44,480,> 100%
State,West Virginia,All,2019-20,2,8.4,2,38,475,> 100%
State,West Virginia,All,2019-20,3,6.6,2,33,528,> 100%
State,West Virginia,All,2019-20,4,9.3,3,39,452,> 100%
State,West Virginia,All,2019-20,5,6.6,2,29,467,> 100%
State,West Virginia,All,2019-20,6,9.1,5,39,486,> 100%
State,West Virginia,All,2019-20,7,8.6,6,35,478,> 100%
State,West Virginia,All,2019-20,8,8.3,10,29,470,> 100%
State,West Virginia,All,2019-20,9,8.6,1,38,452,> 100%
State,West Virginia,All,2019-20,10,7.2,5,29,469,> 100%
State,West Virginia,All,2019-20,11,9.3,7,35,450,> 100%
State,West Virginia,All,2019-20,12,9.6,10,37,490,> 100%
State,West Virginia,All,2019-20,13,6.2,6,23,465,> 100%
State,West Virginia,All,2019-20,14,8.2,2,30,388,89.9%
State,West Virginia,All,2019-20,15,9.8,1,33,347,80.4%
State,West Virginia,All,2019-20,16,4.4,0,5,114,26.4%
State,West Virginia,All,2019-20,17,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Wisconsin,All,2019-20,40,4.4,1,42,972,> 100%
State,Wisconsin,All,2019-20,41,4,2,41,"1,086",> 100%
State,Wisconsin,All,2019-20,42,4.4,1,47,"1,088",> 100%
State,Wisconsin,All,2019-20,43,5.8,1,62,"1,093",> 100%
State,Wisconsin,All,2019-20,44,5.9,0,63,"1,076",> 100%
State,Wisconsin,All,2019-20,45,4.6,0,50,"1,091",> 100%
State,Wisconsin,All,2019-20,46,5.3,0,55,"1,040",> 100%
State,Wisconsin,All,2019-20,47,4.5,0,48,"1,066",> 100%
State,Wisconsin,All,2019-20,48,5.1,0,53,"1,032",> 100%
State,Wisconsin,All,2019-20,49,4.5,2,48,"1,103",> 100%
State,Wisconsin,All,2019-20,50,4.4,2,47,"1,120",> 100%
State,Wisconsin,All,2019-20,51,6.2,1,65,"1,059",> 100%
State,Wisconsin,All,2019-20,52,4.3,3,44,"1,096",> 100%
State,Wisconsin,All,2019-20,1,5.8,2,63,"1,119",> 100%
State,Wisconsin,All,2019-20,2,6.4,8,61,"1,073",> 100%
State,Wisconsin,All,2019-20,3,4.6,1,52,"1,149",> 100%
State,Wisconsin,All,2019-20,4,5.6,4,57,"1,093",> 100%
State,Wisconsin,All,2019-20,5,5.9,3,67,"1,189",> 100%
State,Wisconsin,All,2019-20,6,5.3,5,51,"1,056",> 100%
State,Wisconsin,All,2019-20,7,7.6,11,75,"1,127",> 100%
State,Wisconsin,All,2019-20,8,6.2,16,56,"1,169",> 100%
State,Wisconsin,All,2019-20,9,5.8,14,52,"1,137",> 100%
State,Wisconsin,All,2019-20,10,6.8,14,62,"1,124",> 100%
State,Wisconsin,All,2019-20,11,7.9,31,57,"1,114",> 100%
State,Wisconsin,All,2019-20,12,8,19,69,"1,100",> 100%
State,Wisconsin,All,2019-20,13,7.3,13,70,"1,130",> 100%
State,Wisconsin,All,2019-20,14,8.4,9,92,"1,207",> 100%
State,Wisconsin,All,2019-20,15,7.3,7,74,"1,116",> 100%
State,Wisconsin,All,2019-20,16,5.9,1,53,917,95.3%
State,Wisconsin,All,2019-20,17,5,0,23,456,47.4%
State,Wyoming,All,2019-20,40,5.2,0,5,96,> 100%
State,Wyoming,All,2019-20,41,3.3,0,3,92,> 100%
State,Wyoming,All,2019-20,42,9.4,0,9,96,> 100%
State,Wyoming,All,2019-20,43,2.8,0,3,108,> 100%
State,Wyoming,All,2019-20,44,9.2,0,9,98,> 100%
State,Wyoming,All,2019-20,45,5.4,0,5,92,> 100%
State,Wyoming,All,2019-20,46,5.9,0,6,102,> 100%
State,Wyoming,All,2019-20,47,7.9,0,7,89,99.2%
State,Wyoming,All,2019-20,48,5.8,0,7,121,> 100%
State,Wyoming,All,2019-20,49,5.9,0,6,101,> 100%
State,Wyoming,All,2019-20,50,5.9,0,6,102,> 100%
State,Wyoming,All,2019-20,51,2.5,0,3,121,> 100%
State,Wyoming,All,2019-20,52,4.4,0,4,90,> 100%
State,Wyoming,All,2019-20,1,6.5,2,8,154,> 100%
State,Wyoming,All,2019-20,2,4.5,0,4,89,99.2%
State,Wyoming,All,2019-20,3,9.7,0,11,113,> 100%
State,Wyoming,All,2019-20,4,2.9,0,3,102,> 100%
State,Wyoming,All,2019-20,5,6.7,1,6,104,> 100%
State,Wyoming,All,2019-20,6,13.3,1,13,105,> 100%
State,Wyoming,All,2019-20,7,8.9,1,7,90,> 100%
State,Wyoming,All,2019-20,8,7.6,1,7,105,> 100%
State,Wyoming,All,2019-20,9,3.7,0,4,109,> 100%
State,Wyoming,All,2019-20,10,14.1,1,11,85,94.7%
State,Wyoming,All,2019-20,11,4,0,4,99,> 100%
State,Wyoming,All,2019-20,12,7.2,1,8,125,> 100%
State,Wyoming,All,2019-20,13,17,3,13,94,> 100%
State,Wyoming,All,2019-20,14,9.8,0,11,112,> 100%
State,Wyoming,All,2019-20,15,8.3,0,8,96,> 100%
State,Wyoming,All,2019-20,16,8.8,0,6,68,75.8%
State,Wyoming,All,2019-20,17,16.7,0,6,36,40.1%
State,New York City,All,2019-20,40,6.4,0,66,"1,025",> 100%
State,New York City,All,2019-20,41,7.6,0,81,"1,068",> 100%
State,New York City,All,2019-20,42,8.7,0,91,"1,045",> 100%
State,New York City,All,2019-20,43,6.2,0,65,"1,045",> 100%
State,New York City,All,2019-20,44,7.5,0,74,983,96.4%
State,New York City,All,2019-20,45,9.1,0,99,"1,091",> 100%
State,New York City,All,2019-20,46,7.1,0,77,"1,085",> 100%
State,New York City,All,2019-20,47,7.1,2,72,"1,044",> 100%
State,New York City,All,2019-20,48,6.9,0,71,"1,024",> 100%
State,New York City,All,2019-20,49,7.5,2,83,"1,137",> 100%
State,New York City,All,2019-20,50,8.6,4,93,"1,123",> 100%
State,New York City,All,2019-20,51,7.4,2,79,"1,098",> 100%
State,New York City,All,2019-20,52,9.4,6,101,"1,144",> 100%
State,New York City,All,2019-20,1,8.7,12,78,"1,032",> 100%
State,New York City,All,2019-20,2,8.7,6,89,"1,086",> 100%
State,New York City,All,2019-20,3,9.8,15,96,"1,130",> 100%
State,New York City,All,2019-20,4,10.2,11,108,"1,164",> 100%
State,New York City,All,2019-20,5,10,19,95,"1,145",> 100%
State,New York City,All,2019-20,6,10.2,16,100,"1,139",> 100%
State,New York City,All,2019-20,7,8.6,12,84,"1,119",> 100%
State,New York City,All,2019-20,8,7.7,10,71,"1,055",> 100%
State,New York City,All,2019-20,9,9,7,92,"1,095",> 100%
State,New York City,All,2019-20,10,9.5,9,94,"1,083",> 100%
State,New York City,All,2019-20,11,9.9,6,104,"1,107",> 100%
State,New York City,All,2019-20,12,12.7,14,160,"1,370",> 100%
State,New York City,All,2019-20,13,23.7,45,589,"2,670",> 100%
State,New York City,All,2019-20,14,32.2,200,"1,652","5,747",> 100%
State,New York City,All,2019-20,15,31.2,302,"1,838","6,858",> 100%
State,New York City,All,2019-20,16,28.4,141,"1,140","4,515",> 100%
State,New York City,All,2019-20,17,24,41,386,"1,778",> 100%
State,Alabama,All,2018-19,40,4,0,39,967,99.5%
State,Alabama,All,2018-19,41,5.2,1,49,957,98.5%
State,Alabama,All,2018-19,42,5.6,1,55,994,> 100%
State,Alabama,All,2018-19,43,4.8,1,47,990,> 100%
State,Alabama,All,2018-19,44,6.7,0,63,946,97.4%
State,Alabama,All,2018-19,45,5.3,1,51,976,> 100%
State,Alabama,All,2018-19,46,5.2,1,55,"1,069",> 100%
State,Alabama,All,2018-19,47,3.7,1,37,"1,039",> 100%
State,Alabama,All,2018-19,48,4.8,2,48,"1,048",> 100%
State,Alabama,All,2018-19,49,5.9,0,63,"1,076",> 100%
State,Alabama,All,2018-19,50,6.6,1,70,"1,078",> 100%
State,Alabama,All,2018-19,51,6.9,0,78,"1,125",> 100%
State,Alabama,All,2018-19,52,6.4,2,69,"1,111",> 100%
State,Alabama,All,2018-19,1,6.1,7,60,"1,104",> 100%
State,Alabama,All,2018-19,2,7,7,71,"1,108",> 100%
State,Alabama,All,2018-19,3,8.1,2,91,"1,151",> 100%
State,Alabama,All,2018-19,4,6,2,63,"1,085",> 100%
State,Alabama,All,2018-19,5,6.5,1,71,"1,115",> 100%
State,Alabama,All,2018-19,6,7,9,68,"1,100",> 100%
State,Alabama,All,2018-19,7,6.4,11,60,"1,109",> 100%
State,Alabama,All,2018-19,8,4.7,6,45,"1,094",> 100%
State,Alabama,All,2018-19,9,7.2,8,69,"1,069",> 100%
State,Alabama,All,2018-19,10,5.8,4,59,"1,079",> 100%
State,Alabama,All,2018-19,11,5.6,5,57,"1,103",> 100%
State,Alabama,All,2018-19,12,5.5,4,53,"1,035",> 100%
State,Alabama,All,2018-19,13,6,3,62,"1,089",> 100%
State,Alabama,All,2018-19,14,6,1,62,"1,058",> 100%
State,Alabama,All,2018-19,15,5.8,1,60,"1,044",> 100%
State,Alabama,All,2018-19,16,5.4,1,52,975,> 100%
State,Alabama,All,2018-19,17,6.1,2,62,"1,055",> 100%
State,Alabama,All,2018-19,18,5,3,49,"1,048",> 100%
State,Alabama,All,2018-19,19,6,0,61,"1,021",> 100%
State,Alabama,All,2018-19,20,6,0,63,"1,043",> 100%
State,Alabama,All,2018-19,21,6,1,59,995,> 100%
State,Alabama,All,2018-19,22,4.8,1,49,"1,039",> 100%
State,Alabama,All,2018-19,23,3.1,0,32,"1,035",> 100%
State,Alabama,All,2018-19,24,5.9,0,59,"1,000",> 100%
State,Alabama,All,2018-19,25,5.1,0,51,"1,006",> 100%
State,Alabama,All,2018-19,26,4.9,0,47,961,98.9%
State,Alabama,All,2018-19,27,3.7,0,39,"1,046",> 100%
State,Alabama,All,2018-19,28,4.6,0,47,"1,025",> 100%
State,Alabama,All,2018-19,29,4.6,1,43,964,99.2%
State,Alabama,All,2018-19,30,4.9,0,49,"1,003",> 100%
State,Alabama,All,2018-19,31,4.8,0,47,987,> 100%
State,Alabama,All,2018-19,32,4.1,0,42,"1,014",> 100%
State,Alabama,All,2018-19,33,3.6,1,35,994,> 100%
State,Alabama,All,2018-19,34,6.1,1,58,973,> 100%
State,Alabama,All,2018-19,35,4.9,0,49,994,> 100%
State,Alabama,All,2018-19,36,5,0,51,"1,017",> 100%
State,Alabama,All,2018-19,37,4.6,0,47,"1,022",> 100%
State,Alabama,All,2018-19,38,5.2,1,45,893,91.9%
State,Alabama,All,2018-19,39,5.3,0,52,990,> 100%
State,Alaska,All,2018-19,40,4.2,0,4,96,> 100%
State,Alaska,All,2018-19,41,5.7,0,5,87,> 100%
State,Alaska,All,2018-19,42,5.2,0,4,77,94.7%
State,Alaska,All,2018-19,43,6.5,0,6,92,> 100%
State,Alaska,All,2018-19,44,4.3,0,3,70,86.1%
State,Alaska,All,2018-19,45,2.1,0,2,95,> 100%
State,Alaska,All,2018-19,46,3.4,0,3,87,> 100%
State,Alaska,All,2018-19,47,7.1,0,7,98,> 100%
State,Alaska,All,2018-19,48,1.1,0,1,93,> 100%
State,Alaska,All,2018-19,49,6,0,5,83,> 100%
State,Alaska,All,2018-19,50,2.7,0,3,111,> 100%
State,Alaska,All,2018-19,51,5.9,0,6,101,> 100%
State,Alaska,All,2018-19,52,5.6,0,4,72,88.5%
State,Alaska,All,2018-19,1,3.2,0,3,94,> 100%
State,Alaska,All,2018-19,2,9.9,1,8,91,> 100%
State,Alaska,All,2018-19,3,3.1,0,3,98,> 100%
State,Alaska,All,2018-19,4,4.3,0,4,93,> 100%
State,Alaska,All,2018-19,5,4.9,1,4,102,> 100%
State,Alaska,All,2018-19,6,11.3,3,8,97,> 100%
State,Alaska,All,2018-19,7,8.7,1,8,103,> 100%
State,Alaska,All,2018-19,8,6.1,1,4,82,> 100%
State,Alaska,All,2018-19,9,9.1,3,6,99,> 100%
State,Alaska,All,2018-19,10,6.1,2,4,98,> 100%
State,Alaska,All,2018-19,11,11.4,2,10,105,> 100%
State,Alaska,All,2018-19,12,6.5,2,3,77,94.7%
State,Alaska,All,2018-19,13,5.3,0,5,95,> 100%
State,Alaska,All,2018-19,14,2.2,0,2,93,> 100%
State,Alaska,All,2018-19,15,6.2,0,5,81,99.6%
State,Alaska,All,2018-19,16,2.4,1,1,84,> 100%
State,Alaska,All,2018-19,17,10.7,1,8,84,> 100%
State,Alaska,All,2018-19,18,3.8,0,4,104,> 100%
State,Alaska,All,2018-19,19,1.1,0,1,88,> 100%
State,Alaska,All,2018-19,20,4.4,0,4,90,> 100%
State,Alaska,All,2018-19,21,2.4,0,2,84,> 100%
State,Alaska,All,2018-19,22,5.2,0,4,77,94.7%
State,Alaska,All,2018-19,23,5.4,0,5,92,> 100%
State,Alaska,All,2018-19,24,7.7,0,6,78,95.9%
State,Alaska,All,2018-19,25,4.3,0,4,94,> 100%
State,Alaska,All,2018-19,26,1.3,0,1,80,98.4%
State,Alaska,All,2018-19,27,5,0,4,80,98.4%
State,Alaska,All,2018-19,28,4.4,0,4,91,> 100%
State,Alaska,All,2018-19,29,1.4,0,1,72,88.5%
State,Alaska,All,2018-19,30,7,0,4,57,70.1%
State,Alaska,All,2018-19,31,4.5,0,3,66,81.2%
State,Alaska,All,2018-19,32,9.8,0,8,82,> 100%
State,Alaska,All,2018-19,33,5.8,0,5,86,> 100%
State,Alaska,All,2018-19,34,2.9,0,2,68,83.6%
State,Alaska,All,2018-19,35,2.5,0,2,80,98.4%
State,Alaska,All,2018-19,36,8.6,1,5,70,86.1%
State,Alaska,All,2018-19,37,5.4,0,5,92,> 100%
State,Alaska,All,2018-19,38,3.3,0,3,92,> 100%
State,Alaska,All,2018-19,39,5.8,0,5,86,> 100%
State,Arizona,All,2018-19,40,5.6,0,56,995,96%
State,Arizona,All,2018-19,41,5.3,0,54,"1,023",98.7%
State,Arizona,All,2018-19,42,4.3,0,47,"1,089",> 100%
State,Arizona,All,2018-19,43,5.9,1,63,"1,079",> 100%
State,Arizona,All,2018-19,44,5.1,0,53,"1,030",99.4%
State,Arizona,All,2018-19,45,4.8,0,52,"1,091",> 100%
State,Arizona,All,2018-19,46,5.6,0,60,"1,081",> 100%
State,Arizona,All,2018-19,47,7.3,2,78,"1,103",> 100%
State,Arizona,All,2018-19,48,4.6,0,53,"1,141",> 100%
State,Arizona,All,2018-19,49,5.6,0,65,"1,169",> 100%
State,Arizona,All,2018-19,50,6.3,3,68,"1,130",> 100%
State,Arizona,All,2018-19,51,6.9,5,81,"1,241",> 100%
State,Arizona,All,2018-19,52,8.4,5,92,"1,152",> 100%
State,Arizona,All,2018-19,1,6.8,4,86,"1,322",> 100%
State,Arizona,All,2018-19,2,6.7,5,83,"1,321",> 100%
State,Arizona,All,2018-19,3,6.7,4,80,"1,263",> 100%
State,Arizona,All,2018-19,4,8,9,89,"1,223",> 100%
State,Arizona,All,2018-19,5,8.6,7,95,"1,184",> 100%
State,Arizona,All,2018-19,6,6.1,4,68,"1,182",> 100%
State,Arizona,All,2018-19,7,7.2,7,76,"1,148",> 100%
State,Arizona,All,2018-19,8,6.8,9,76,"1,258",> 100%
State,Arizona,All,2018-19,9,8,5,90,"1,191",> 100%
State,Arizona,All,2018-19,10,9,7,103,"1,217",> 100%
State,Arizona,All,2018-19,11,6.8,6,78,"1,240",> 100%
State,Arizona,All,2018-19,12,7.3,7,77,"1,158",> 100%
State,Arizona,All,2018-19,13,7.5,6,84,"1,201",> 100%
State,Arizona,All,2018-19,14,7.6,2,91,"1,217",> 100%
State,Arizona,All,2018-19,15,6.8,3,84,"1,274",> 100%
State,Arizona,All,2018-19,16,6.4,1,72,"1,135",> 100%
State,Arizona,All,2018-19,17,6.8,4,73,"1,140",> 100%
State,Arizona,All,2018-19,18,6.2,1,70,"1,148",> 100%
State,Arizona,All,2018-19,19,6.2,2,71,"1,182",> 100%
State,Arizona,All,2018-19,20,5.8,1,64,"1,120",> 100%
State,Arizona,All,2018-19,21,5.2,1,57,"1,105",> 100%
State,Arizona,All,2018-19,22,6.7,1,77,"1,160",> 100%
State,Arizona,All,2018-19,23,5.3,0,56,"1,058",> 100%
State,Arizona,All,2018-19,24,5.3,1,60,"1,148",> 100%
State,Arizona,All,2018-19,25,5,0,52,"1,048",> 100%
State,Arizona,All,2018-19,26,5.1,1,57,"1,133",> 100%
State,Arizona,All,2018-19,27,5,0,56,"1,124",> 100%
State,Arizona,All,2018-19,28,4,0,47,"1,170",> 100%
State,Arizona,All,2018-19,29,4.4,0,49,"1,126",> 100%
State,Arizona,All,2018-19,30,5.2,1,54,"1,061",> 100%
State,Arizona,All,2018-19,31,5.5,0,59,"1,075",> 100%
State,Arizona,All,2018-19,32,3.5,0,38,"1,096",> 100%
State,Arizona,All,2018-19,33,3.9,0,42,"1,072",> 100%
State,Arizona,All,2018-19,34,3.3,0,35,"1,071",> 100%
State,Arizona,All,2018-19,35,4.8,0,55,"1,141",> 100%
State,Arizona,All,2018-19,36,4.6,0,54,"1,178",> 100%
State,Arizona,All,2018-19,37,4.7,0,48,"1,030",99.4%
State,Arizona,All,2018-19,38,4.4,0,47,"1,076",> 100%
State,Arizona,All,2018-19,39,4.4,1,50,"1,158",> 100%
State,Arkansas,All,2018-19,40,7.7,0,44,571,95.3%
State,Arkansas,All,2018-19,41,5.3,0,30,567,94.6%
State,Arkansas,All,2018-19,42,6.5,1,38,599,100%
State,Arkansas,All,2018-19,43,7.4,0,48,649,> 100%
State,Arkansas,All,2018-19,44,6,0,38,629,> 100%
State,Arkansas,All,2018-19,45,5.6,2,31,585,97.6%
State,Arkansas,All,2018-19,46,7.8,0,51,656,> 100%
State,Arkansas,All,2018-19,47,8.7,2,53,632,> 100%
State,Arkansas,All,2018-19,48,6,0,39,647,> 100%
State,Arkansas,All,2018-19,49,5.1,0,31,606,> 100%
State,Arkansas,All,2018-19,50,6.4,1,42,673,> 100%
State,Arkansas,All,2018-19,51,6.6,2,41,653,> 100%
State,Arkansas,All,2018-19,52,5.4,3,33,670,> 100%
State,Arkansas,All,2018-19,1,7.4,1,51,706,> 100%
State,Arkansas,All,2018-19,2,9,3,52,611,> 100%
State,Arkansas,All,2018-19,3,7,0,47,668,> 100%
State,Arkansas,All,2018-19,4,8.7,3,55,670,> 100%
State,Arkansas,All,2018-19,5,6.2,3,39,681,> 100%
State,Arkansas,All,2018-19,6,7.7,6,46,672,> 100%
State,Arkansas,All,2018-19,7,7.7,13,42,715,> 100%
State,Arkansas,All,2018-19,8,10.1,8,65,726,> 100%
State,Arkansas,All,2018-19,9,10.8,18,53,656,> 100%
State,Arkansas,All,2018-19,10,9,5,57,686,> 100%
State,Arkansas,All,2018-19,11,8.8,7,56,718,> 100%
State,Arkansas,All,2018-19,12,8.4,13,43,667,> 100%
State,Arkansas,All,2018-19,13,6,3,37,662,> 100%
State,Arkansas,All,2018-19,14,6.2,4,37,662,> 100%
State,Arkansas,All,2018-19,15,7.4,3,45,652,> 100%
State,Arkansas,All,2018-19,16,8,3,47,622,> 100%
State,Arkansas,All,2018-19,17,7,1,41,602,> 100%
State,Arkansas,All,2018-19,18,6.2,1,36,600,> 100%
State,Arkansas,All,2018-19,19,6.5,1,37,586,97.8%
State,Arkansas,All,2018-19,20,6.3,0,39,623,> 100%
State,Arkansas,All,2018-19,21,7.8,0,50,645,> 100%
State,Arkansas,All,2018-19,22,6.4,0,37,578,96.4%
State,Arkansas,All,2018-19,23,6.2,0,36,579,96.6%
State,Arkansas,All,2018-19,24,5.5,0,35,640,> 100%
State,Arkansas,All,2018-19,25,5.3,0,30,569,94.9%
State,Arkansas,All,2018-19,26,6.3,0,36,575,95.9%
State,Arkansas,All,2018-19,27,5.5,0,33,595,99.3%
State,Arkansas,All,2018-19,28,6.1,0,37,609,> 100%
State,Arkansas,All,2018-19,29,4.6,0,28,603,> 100%
State,Arkansas,All,2018-19,30,6.3,0,35,552,92.1%
State,Arkansas,All,2018-19,31,5.4,0,31,571,95.3%
State,Arkansas,All,2018-19,32,5.7,0,35,613,> 100%
State,Arkansas,All,2018-19,33,5.9,0,34,576,96.1%
State,Arkansas,All,2018-19,34,5.2,0,31,593,99%
State,Arkansas,All,2018-19,35,5.2,0,29,561,93.6%
State,Arkansas,All,2018-19,36,4.9,0,26,535,89.3%
State,Arkansas,All,2018-19,37,6,0,39,650,> 100%
State,Arkansas,All,2018-19,38,4.6,0,28,605,> 100%
State,Arkansas,All,2018-19,39,5.9,0,37,622,> 100%
State,California,All,2018-19,40,6.4,0,306,"4,761",96.9%
State,California,All,2018-19,41,6,2,279,"4,712",95.9%
State,California,All,2018-19,42,6.2,1,297,"4,789",97.4%
State,California,All,2018-19,43,6.6,2,317,"4,857",98.8%
State,California,All,2018-19,44,6.6,3,318,"4,884",99.4%
State,California,All,2018-19,45,6.1,2,305,"5,032",> 100%
State,California,All,2018-19,46,6.4,3,318,"5,030",> 100%
State,California,All,2018-19,47,6.5,5,338,"5,252",> 100%
State,California,All,2018-19,48,7.6,3,379,"5,045",> 100%
State,California,All,2018-19,49,7.6,8,396,"5,348",> 100%
State,California,All,2018-19,50,7.7,7,397,"5,246",> 100%
State,California,All,2018-19,51,7.8,11,400,"5,266",> 100%
State,California,All,2018-19,52,7.3,21,367,"5,344",> 100%
State,California,All,2018-19,1,8.3,19,449,"5,670",> 100%
State,California,All,2018-19,2,8.5,44,447,"5,748",> 100%
State,California,All,2018-19,3,9.3,40,483,"5,625",> 100%
State,California,All,2018-19,4,8.5,30,437,"5,493",> 100%
State,California,All,2018-19,5,8.2,30,415,"5,433",> 100%
State,California,All,2018-19,6,7.9,24,418,"5,580",> 100%
State,California,All,2018-19,7,7.6,35,393,"5,630",> 100%
State,California,All,2018-19,8,9.4,48,495,"5,792",> 100%
State,California,All,2018-19,9,8.6,45,454,"5,833",> 100%
State,California,All,2018-19,10,8.5,34,447,"5,649",> 100%
State,California,All,2018-19,11,8.3,40,422,"5,562",> 100%
State,California,All,2018-19,12,8.8,37,450,"5,512",> 100%
State,California,All,2018-19,13,9.3,35,475,"5,475",> 100%
State,California,All,2018-19,14,7.6,22,393,"5,460",> 100%
State,California,All,2018-19,15,7.4,16,368,"5,200",> 100%
State,California,All,2018-19,16,7.4,15,366,"5,182",> 100%
State,California,All,2018-19,17,6.8,9,333,"5,052",> 100%
State,California,All,2018-19,18,6.9,7,336,"4,998",> 100%
State,California,All,2018-19,19,7.6,4,378,"5,022",> 100%
